day,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
153,1208021.7310214846,1019581.6767491746,776536.3209180408,1010314.676341809,948212.9329097953,1051890.7315709079,1086672.5603161473,926658.1344139678,1269193.0922656017,1156245.6611839482,1013312.0458679757,1336781.3655773976,1429453.3500329948,1071245.9735357284,1375831.7931815055,1129982.5148121354,1030933.1782580167,1055760.7218889885,1468435.3319654358,1139635.9781257312,1006712.87327731,1090920.7420773099,1117023.9565391222,1186927.8869363756,1105412.4547824855,1259317.1356590812,1177277.5560541188,1003529.466195009,847660.6424695314,771138.6756693231,1136904.4753888685,1194816.2950231924,1068188.4060342987,1107573.6086851838,1197542.3087141379,1074131.5948249127,1250017.944522447,1383920.1182008954,1067159.6548055166,1104753.020092115,1204215.5855684392,966924.1415599742,1041487.8494913977,1099821.1183785347,1288005.7827359876,1729322.9961787448,965442.2586952859,1221331.5034145117,1122638.6227539505,1272423.7059921827,1196846.1534482122,876800.6548826393,1154292.9157367013,1356958.6945277094,1175224.6378874208,962343.2474236662,1239990.0922490782,888946.7323221688,1114973.3845390533,1203327.3005349997,841016.2624101322,1212193.4194620012,1148787.961904477,938393.5063019902,1211002.9483065465,1289771.6657543562,1302252.8055774192,1226148.1320854486,1118608.2586170027,1281289.9850989748,1066804.949562567,987560.2775822466,1198890.0559144006,1116178.1914613876,1260894.9373302069,863226.4341049618,1316325.9538713358,1197388.3515365445,1122652.8603810759,794346.8766308951,988902.219543338,1259499.9521888413,1100853.71184371,1159032.7907751608,862712.9807317054,993524.7237434082,1085911.3724565897,1092947.9866536667,1256856.953511232,1156627.1483355756,1056210.6060132077,1394259.7906218625,1237792.0856933936,1192263.0304533096,851673.6039431747,1081657.3174991973,1067730.969754644,1399096.467263326,1374328.3762910145,1000660.7018912781
154,1189488.388732522,1016045.0543003274,762506.473840043,993022.7584902644,955349.8192430559,1052440.1189185248,1087695.7595233126,910538.2502934303,1266526.9579775948,1145214.6218826035,1015063.095089802,1351842.2813528026,1442534.163476135,1073128.3120090151,1381968.4531657745,1141824.380697436,1009641.1876702758,1041874.495017008,1489899.2266616437,1138360.6377905714,1020335.0851847274,1117897.9500979655,1113620.213537955,1204470.9151685687,1099148.0496563823,1258905.2169551873,1162207.4087444788,1018897.7915910434,856657.2423573607,780110.8969753447,1129672.1696208057,1204481.9011448983,1077424.0970282184,1101360.3659569682,1187821.8395864416,1062958.1988841796,1255470.7403572334,1383713.5489817897,1058289.794851556,1127929.243008261,1204929.8352737797,937100.5922136229,1034933.3574031799,1100264.6958874646,1264913.6243911113,1742576.7599689683,958834.8286507039,1227958.3109092081,1111582.0546814129,1277614.2965177596,1189224.0335610325,886921.4842841639,1166445.0525390531,1360231.7376981417,1172586.3687656117,957393.3386429199,1223743.719617872,881333.8141187832,1093918.3457296458,1194681.2225051257,854169.6401578535,1233877.3457662277,1162750.3867260157,936852.1233620961,1211659.945489927,1271523.6961504836,1318743.9243299896,1234567.999306354,1107126.37376497,1285551.0414222167,1060655.8725865714,985215.7036158475,1206460.8239061253,1122698.1815817498,1272670.1134279268,853972.1966545113,1306690.23420499,1184599.816651988,1111152.1709756462,793354.0988519125,993433.0134447399,1258344.9882392986,1101047.0929244931,1153273.3523960763,871690.1657831381,1000628.3373873685,1086845.7143784086,1084475.6706685526,1258727.5618608284,1149250.8526034902,1034965.1326270108,1378122.6725893721,1228023.2483397243,1175849.9391510347,855458.7001637231,1085528.7463214993,1087705.93551999,1392494.2717944898,1383496.157534966,1018085.2896142454
155,1202867.3775559305,1020069.8748901645,755935.4748571537,993000.674996814,972912.8896956367,1067594.8355068928,1072480.2740230043,906934.1488709489,1274433.4957897458,1156362.3727100953,1000021.9634099869,1352179.8157678845,1476615.3935702594,1067939.7713592786,1383800.5813290277,1135640.1755812913,1019155.071321622,1034773.5163683566,1491083.67310266,1146538.697479113,1021429.3154955613,1112277.0996454398,1109015.8985540858,1219321.6351440353,1118146.5045259981,1247664.5990339662,1152268.3208242941,1014085.0382867337,843138.2403698744,770393.5386191299,1134117.9820637866,1210803.8605676177,1058799.3458019616,1101793.3255253443,1200776.180342571,1075911.195241349,1264638.1700788515,1420240.9462887177,1075872.2587156906,1132357.2543568898,1202898.1933446943,929717.5595770432,1024043.6632707812,1097031.1478222301,1256597.5842756156,1721255.2043210445,955149.9482077508,1249919.7456023844,1092511.8257612907,1277333.3657749493,1183006.8831131703,884693.6380176139,1165807.0611178733,1354057.9785817584,1172143.6095456802,952918.2195717591,1228850.1971522504,890831.1928839248,1092444.5634406065,1195691.4741565234,866923.8667307124,1240048.3385601577,1171110.6827463598,926958.7034073995,1197178.43580405,1277932.847531108,1292408.3761269785,1229883.4367978298,1111294.7768405713,1294749.8170463226,1056027.008043505,1001478.1109976438,1229894.0336760024,1096408.525511701,1251809.993621425,844357.5753077148,1284439.7511842335,1190548.154206673,1097487.79329944,795127.6018439011,982818.6086179853,1241840.4507495163,1101236.779744585,1147217.4071651082,866842.6392060166,999150.746295515,1100731.1426019678,1060452.7635866122,1300330.5775666095,1157518.2858371867,1046035.3024422781,1396896.8996136968,1214500.969683271,1171772.4871737487,859843.7921630737,1077427.1558933689,1111250.8202711488,1373284.7169575673,1389638.5977921425,995363.5249065143
156,1201337.5013011668,1029400.5295355646,763885.8623571631,1006179.5693276394,1001146.891521251,1065866.3978385793,1069297.577864681,912690.8776867904,1278610.15665832,1185435.840995446,1014059.5689841682,1372654.5767950153,1497559.102958462,1089046.8551664844,1389968.9412541466,1133749.33260123,1021865.9644920458,1043736.8773054223,1491893.8164482273,1129019.0374434176,1006546.6633728964,1110799.27270308,1091799.084582036,1219519.3091084198,1118813.2468073147,1226483.696649071,1137853.384548617,1007432.3026938321,855100.0097456046,778558.3616551751,1115227.2566917702,1229124.6780661761,1053208.931013871,1098280.8328553312,1196209.8484093463,1076497.809061927,1263924.2521362405,1392299.9199250534,1080385.209120271,1119592.2854687078,1186954.963696744,911930.9837127186,1017071.7719330082,1108452.537768944,1282442.1987698784,1725053.8342393453,958661.9612252129,1255481.3426371615,1109391.83940381,1262903.236877271,1186714.5768193656,875297.4243831466,1156495.7855502185,1344175.3646788835,1170727.0484646065,970154.6541116022,1229721.8069393309,872212.7696494326,1063856.5933949363,1197266.0888176071,864814.7385027014,1252981.2805509653,1167618.1379410645,938463.8810986592,1207573.2077978374,1296267.0915533504,1302675.779302397,1220787.9943231654,1124667.9746507986,1288827.4112061518,1053325.2815279095,993365.7737827614,1251380.0013153767,1107827.8594177125,1264058.0497146486,830401.0632274153,1285814.428125033,1203035.1612412303,1096973.2539443797,781267.2993107139,975713.9154314384,1239228.1899911708,1116646.3803141606,1145889.1651358802,853118.5974530693,1016681.5203632449,1083650.2444565461,1075149.3210010491,1276576.1646007076,1173367.4358766587,1060886.2722599595,1397304.2227741578,1201665.422135114,1172939.6966618097,861326.8319226864,1086800.560504281,1118673.6037612692,1355962.3340145745,1356312.5368094898,1003446.1243770842
157,1225976.7129035473,1041190.5824579028,764093.2629000099,1027226.7914380128,996100.512594024,1052943.336529859,1110326.7723478135,914962.4926722768,1280952.9112391612,1199494.7883557205,1036435.8390271595,1384354.1881714736,1495686.142876847,1061618.6948217917,1387865.7114685327,1121016.6473296701,1023256.4002380726,1034964.5782255778,1494254.9912433787,1142026.68166985,1013882.7617175367,1118190.0175966092,1092436.0017821651,1216806.4548556695,1096586.9659640996,1222365.7107419898,1156372.2145996864,1003614.8094142887,856168.0319911768,777139.5994185264,1114791.8015159578,1274223.1518274427,1073898.5204574643,1091875.926384345,1192581.213533355,1068394.8879453663,1284249.7977076313,1386624.9456607907,1080205.0882219041,1128315.7256963833,1189813.0796285365,938999.880297676,1042312.7741270568,1107452.867864878,1297598.6410646408,1714706.5302526106,946512.1347941807,1250888.8382754072,1109466.8351279683,1248341.8443177154,1180378.0071448798,872668.1737476712,1177676.8890652775,1338929.5763279686,1173575.9458437092,966828.9018976111,1222957.177453355,872771.8889387943,1066018.5866075896,1190511.1888292213,861142.1325471236,1265188.2097324186,1170246.7199832154,942210.7329452749,1207821.6295574994,1279688.7718905893,1327286.5722251332,1231142.3512927522,1123419.2130587262,1315985.277933132,1052007.723417758,984132.2339787167,1242071.5997414463,1091452.2883212564,1254063.580685021,838057.9867102749,1279728.4636984013,1188878.815165069,1110943.476792595,766743.9632249172,992653.4354556532,1233652.0432978452,1102366.5146602723,1128356.9358701205,862792.0848127531,1025370.3767761125,1098413.588745632,1078903.8065657376,1268287.7224425029,1156470.6372695058,1054885.7232748587,1366455.5278504887,1199160.4526962242,1182512.646046428,865946.7506130468,1098337.4273274888,1125550.90173817,1359484.4120816041,1360428.0615927086,985040.1753898816
158,1238747.02082829,1041505.7976817825,771472.4205380239,1023839.8207527465,986233.2456079277,1091082.9419861336,1125236.8767397942,915489.4629423878,1251973.5105558885,1179704.1671479351,1043402.0611274231,1367344.1033779467,1506755.080114698,1056480.2588165284,1389616.2406056016,1097740.8613212928,1032647.1117524698,1041196.2299368167,1498251.9621704458,1143501.4632475385,1032683.6407521309,1129257.418463931,1092248.073603882,1225463.8338689678,1094213.4645069842,1206456.31970146,1162327.2718050985,1002819.0989046475,864633.8281898337,782291.4116216287,1095509.2198390462,1278442.8561092594,1072585.0107049542,1088482.398853125,1183445.3837668593,1074181.115746901,1263306.8684242277,1379837.6337096281,1075822.5193903516,1137100.542334979,1171098.3497202198,948104.0015669729,1056531.974060342,1093594.952669981,1319822.6674981152,1704761.8139773002,953278.8571991109,1259702.8409694147,1101455.6322578997,1236140.3426369946,1183035.3306375854,883763.8620153206,1161422.3098051324,1338686.8101358642,1170009.0193187506,962238.2324031024,1221717.3418245984,864679.9963070166,1053472.9103788673,1224410.646326235,868078.6114451977,1265564.821920845,1189012.2398658039,939814.9205939864,1196088.935778569,1284578.3705472457,1344241.029742241,1226339.9463902572,1118587.3574420991,1330130.4830606019,1044868.1471820209,992803.4638818597,1233098.6311887482,1100105.7531772393,1254702.7941079184,853707.4183324133,1300394.7019750697,1178187.2050102258,1088377.084181155,770405.2445249747,992141.6814787409,1238670.555823669,1083530.7231818736,1126065.0357301785,852242.027753668,1024368.7160755933,1118240.0094087499,1069794.6041441415,1270827.4638133564,1150777.2500986995,1052070.3015457892,1376571.769183134,1195255.2256232502,1193536.9969736538,877349.9361149308,1096401.8769411852,1142934.6027506317,1353345.0000184542,1344472.9118446645,992747.8315257367
159,1236976.09802803,1047572.5418818424,778369.86299865,1012613.0401619107,994629.8279511094,1077832.8803527614,1115652.9837296433,917226.2560139413,1258728.3340094683,1190092.4460905578,1050716.187115243,1367171.1745856225,1504574.3819553994,1045123.5062182593,1380486.6585531265,1084008.4818441488,1039451.556103576,1056634.9753821443,1471223.0890581522,1149120.0101266461,1032480.9422828691,1140780.8474624902,1083694.605227166,1205933.3054431896,1100559.7759287558,1208190.3232375034,1168513.475462997,996931.9066510696,846810.6318900121,782344.2253047668,1139400.8302376438,1253341.1955440533,1062602.6836862809,1073888.7910811733,1191983.8681750982,1083787.5401133774,1283056.246917757,1381477.6313052485,1074103.7100740871,1132515.6809973265,1159472.9547988172,960919.8362398248,1085293.0570887097,1111883.9125699187,1300108.1695809055,1716258.5101586508,946881.6716318756,1233107.1208232236,1087185.329573339,1243500.2297190968,1173251.2388117143,889479.3787025177,1161669.1432598066,1331450.3270429077,1157860.037527524,964998.1390744902,1204053.2486059016,879402.5956358261,1055900.1633573957,1233713.8957482167,854303.8045660447,1265454.4723005886,1179995.4439819744,937617.1776425027,1211015.667654138,1306474.7386798845,1336248.903187985,1246520.5511789946,1122197.8798575366,1304432.4546448782,1049334.9094974734,985282.6287340033,1219813.779521523,1119497.2904970895,1286871.3316177675,865034.4696787839,1292157.924898607,1182036.6218005219,1085212.7728147693,774046.1822235488,996129.4189286991,1234045.8487437437,1075667.0540396413,1117998.4372146083,842272.215355879,1034712.0830138213,1126008.289040387,1064675.1630703532,1244937.52864021,1120567.4087580459,1055689.7276998996,1364501.1428678203,1191643.4815896973,1205761.303989117,873490.0917226423,1091873.1943256063,1115488.8262163987,1350570.7531232846,1344363.3818195744,1005661.6218143523
160,1256693.828454384,1043955.5247164532,794207.5777117838,1027371.2255047231,978927.6574152295,1094702.9074610958,1114028.3657471635,915176.41788173,1230729.2885290368,1192076.4609181245,1078062.8582486778,1398742.063167253,1472465.5207935246,1054618.726243835,1378022.28767271,1080194.6589668011,1048538.3806424626,1039311.7170222625,1458064.179586717,1123815.4684597524,1035133.8479424086,1142406.1259205092,1084234.5835610547,1208877.0885090956,1111442.258379571,1211610.648774887,1152418.575852738,1008450.9581696737,851456.2639902589,775342.1874956695,1167775.0755646492,1240308.4179698362,1065799.0494679795,1074132.8471884844,1177576.3577746495,1090846.6598074266,1286566.3969529308,1407127.8515184138,1069504.9968770093,1149341.2773642314,1148222.1738218968,963546.0002971353,1079189.144887215,1114039.4572094504,1325524.8420327809,1705055.3331588465,945443.0983297642,1248775.1735077046,1090095.6031969255,1234167.593532778,1158470.0609341348,877412.9124077031,1150595.7399601166,1323827.1780498845,1165606.0493259898,972690.8900751093,1202027.6270241258,879608.6412505034,1052772.8022027768,1237116.7110026046,852564.4969310572,1282056.7504914356,1168895.6020737991,935919.8886483866,1231476.7177156538,1313993.3713615895,1326876.9986746015,1253161.3053643815,1111523.4910229803,1303842.5792796565,1052100.7199268441,983254.7783700199,1231724.2916021575,1135913.076326279,1291325.0599235857,850370.8882038782,1281640.4155421366,1185836.4105648026,1070921.6615207498,787579.9931813942,1009562.2282966492,1240396.901987808,1087366.8637662083,1116474.0477592829,831893.3072520454,1036017.7043460994,1109265.8279612844,1080167.2639486755,1235624.7078417125,1129925.491027822,1065162.1612697325,1357940.01665754,1178051.2665927324,1216258.4370755835,877481.7738245465,1112043.3428040287,1113194.247618478,1310413.8711970693,1337551.871737419,1027095.9490486111
161,1249623.8468658393,1040567.5514982505,790585.1368892335,1046301.9380869889,978250.3450544687,1100124.799536999,1115916.1058697726,910233.5643832111,1216952.8327658817,1194239.1934920556,1069517.4544628921,1390738.509775359,1480861.7405388132,1043333.4997519583,1391587.288784276,1065923.3336171743,1074522.1897280547,1028041.5611738766,1462928.3970520978,1127964.2032026872,1022208.5766523863,1138883.4349493994,1105402.5750318728,1210749.477170041,1090991.6019629454,1202573.6791601616,1165191.1273442474,998627.1372268548,848895.6751900043,780865.7708817909,1167717.8469941013,1243611.2865052568,1064388.9935824117,1071129.4132525716,1177998.422901757,1092019.849135681,1286814.6290056373,1419241.9116741384,1067340.0166971881,1128892.570153198,1163942.4808953705,983122.1163519375,1082378.2521819556,1126074.9129927123,1352915.4830132537,1738406.251528259,941980.051249636,1258068.5768218937,1091221.8813807932,1266148.523092645,1145515.242220864,892579.5004170476,1149922.348886275,1355289.580181957,1176689.5618971097,958066.2651535581,1218335.088575426,886973.685155475,1048503.3008347509,1249978.3579240583,839446.8478590124,1283914.805536373,1188267.5752199343,919214.8227732149,1243903.8029152134,1326581.3507864638,1322657.6575838125,1259643.2261897875,1096149.7934019475,1316866.4613709692,1060832.0371900075,989284.297583158,1221626.1757538975,1117346.1111373657,1303793.7002198237,852402.3510631945,1295451.6504619347,1164907.5449614427,1065887.7142968378,793221.1059302248,1004398.2742480037,1266284.9188354802,1093815.798855854,1116271.77488807,842971.364395627,1042108.098948785,1106545.9505000124,1083641.1806920515,1228665.5769584375,1144081.485962215,1064904.489973964,1335406.7953081145,1177101.1981761504,1216915.206406369,860135.7347684806,1105095.7975240622,1093764.4038406473,1310909.3912147188,1338401.2546673068,1005232.4159655814
162,1247787.5009561873,1025431.6764048667,784105.3333135716,1062546.2932650852,982356.725937501,1071009.1505635472,1122145.1999762345,924300.4240657716,1220931.4866274304,1192716.2475745068,1070787.8628021087,1388004.2268143066,1493385.6290754897,1041846.6150199386,1415724.1525410442,1068146.3732100895,1082202.878026695,1033334.0658819104,1464844.5439584837,1128242.4213822256,1021466.598234473,1150470.3438150238,1099372.2197747016,1200872.1164733164,1088093.8958661212,1200360.2526202656,1159918.2184771094,996367.088755628,847325.6983470055,773097.8030023676,1167158.6893488672,1264282.4225332416,1066968.4961773234,1073854.8601945518,1169324.8005829141,1111839.889698885,1279770.1651175714,1429323.7366592363,1081046.639784393,1123746.394736601,1173577.8098022726,981381.6835154899,1082278.75025691,1120739.9539954122,1366261.536676055,1735848.1380879239,960742.2971837308,1291698.7235062106,1104179.102896732,1260595.4506497877,1144218.6340820824,894838.2523084213,1142973.615936535,1350578.693830772,1188608.1382117167,960412.9628687195,1235021.465540841,901477.4928078483,1052369.9772357498,1243567.04812396,850758.9370663721,1305581.1733250672,1181099.5421275643,933943.4587187027,1238174.4389071215,1311428.5045037856,1345658.8584388585,1239492.8569732474,1083429.4190232498,1342058.3622296767,1063208.9303875715,984061.482549239,1227753.5898618337,1133983.8935772637,1285319.674001207,853035.8478877574,1312494.6126730535,1176483.1642163785,1068843.099166447,795221.3545813748,1018122.9379559474,1263143.8403819061,1077336.0065532227,1107305.2762256032,854750.8869910138,1039771.7273614806,1098237.3036170094,1092746.6676026932,1212011.7908102174,1165480.8959495097,1066803.817467999,1342156.7230754334,1180572.0745152603,1205380.0637717308,879581.4279557149,1104536.4360124255,1094908.224237741,1307478.171383232,1330976.979130603,1023415.2024847001
